PLAYER_CODE,PLAYER_NAME,TOTAL_PENALTIES,AVERAGE_OVERALL_RATING
30835,Philipp Degen,1333,66.8148148148148
30836,Scott Chipperfield,514,74.0
30837,Ivan Ergic,484,72.4285714285714
30839,Johnny Heitinga,1892,76.6785714285714
30840,Rafael van der Vaart,2783,82.0
30841,Maarten Stekelenburg,829,78.6296296296296
30842,Brett Emerton,750,70.4166666666667
30843,Robin van Persie,3291,86.4736842105263
30849,Vincenzo Grella,514,72.375
30850,Zeljko Kalac,252,72.5
30851,Shunsuke Nakamura,347,81.2
30852,Fernando Meira,586,80.125
30853,Fernando Torres,2480,83.09375
30854,Mike Hanke,1436,73.9047619047619
30855,Ricardo,741,70.375
30856,Paulo Ferreira,761,75.3333333333333
30857,Nuno Valente,275,73.0
30859,Petr Cech,854,85.2727272727273
30861,Zdenek Grygera,674,76.1818181818182
30863,Ricardo Cabanas,609,68.8888888888889
30865,Nemanja Vidic,1641,85.25
30866,Ivica Dragutinovic,520,76.625
30868,Anatoli Tymoschuk,1213,78.6875
30870,Marek Jankulovski,541,77.1428571428571
30871,Tiago,1371,79.8636363636364
30872,Bastian Schweinsteiger,2057,85.6538461538462
30876,Tim Cahill,2992,75.2222222222222
30878,Wesley Sneijder,2502,84.75
30879,Kew Jaliens,1051,67.4090909090909
30880,Arek Radomski,490,65.0
30881,Alberto Gilardino,2564,77.3235294117647
30884,Jason Culina,663,69.9
30885,John Mensah,682,76.3636363636364
30886,Andrey Voronin,1573,77.1904761904762
30889,Xabi Alonso,2281,84.5357142857143
30890,Philippe Senderos,989,73.4545454545455
30891,Gabriel Milito,704,81.7
30892,Stewart Downing,1832,78.56
30893,Cristiano Ronaldo,2090,91.28
30894,Philipp Lahm,2167,86.7333333333333
30895,Aaron Lennon,1650,79.7692307692308
30896,Bonaventure Kalou,386,73.5
30897,Kanga Akale,547,71.2
30899,Hamdi Kasraoui,138,66.4285714285714
30900,Kossi Agassa,712,73.4583333333333
30901,Aruna Dindane,543,72.875
30902,Andrea Barzagli,2444,83.3777777777778
30903,Pablo Ibanez,881,73.7857142857143
30904,Carlos Bocanegra,1327,71.6071428571429
30905,Sulley Ali Muntari,2876,76.4871794871795
30906,Cristian Zaccardo,1896,75.1
30907,Jaroslav Plasil,2078,74.7931034482759
30908,Emerse Fae,489,73.75
30909,David Villa,2140,84.2916666666667
30910,Ivan Leko,1102,69.8125
30911,Ricardo Carvalho,1048,80.5714285714286
30912,Christoph Spycher,933,67.875
30914,Ricardo Costa,979,75.5454545454546
30915,Ryan Babel,1637,76.0
30916,Tim De Cler,530,69.5
30918,David Rozehnal,1043,74.0454545454545
30919,Daniel Gygax,1400,67.5909090909091
30920,Edgar Barreto,1545,74.0
30921,Matthew Amoah,1180,69.625
30922,Arouna Kone,1862,76.9230769230769
30924,Franck Ribery,1956,88.4583333333333
30928,Nicolas Burdisso,1218,76.0416666666667
30929,Fabricio Coloccini,2098,79.1142857142857
30930,Esteban Cambiasso,2716,80.4166666666667
30931,Cris,1170,76.1875
30934,Boubacar Barry Copa,945,70.6666666666667
30935,Emmanuel Eboue,1677,76.6071428571429
30936,Xavier Margairaz,862,70.1666666666667
30937,Tranquillo Barnetta,2082,77.3333333333333
30939,Mauro Lustrinelli,522,66.75
30940,Blerim Dzemaili,2275,73.969696969697
30949,Jan Polak,1568,72.1071428571429
30950,Gilberto,844,77.0909090909091
30953,Jason Scotland,1202,65.1666666666667
30954,Carlos Edwards,1146,68.0
30955,Andres Iniesta,1778,88.32
30956,Clint Dempsey,2771,79.7435897435897
30958,Marcos Senna,1017,79.7692307692308
30959,Marco Zoro,422,68.1428571428571
30960,Emmanuel Adebayor,2534,81.0967741935484
30962,Sergio Ramos,1238,85.7894736842105
30963,Collin Samuel,274,63.2
30964,Maza,2100,74.6111111111111
30966,Valon Behrami,2281,78.1612903225806
30967,Quim,360,77.2142857142857
30968,Luisao,2121,80.53125
30973,Lukasz Fabianski,986,75.52
30974,Artur Boruc,996,77.0454545454546
30975,Sebastian Mila,1909,68.8571428571429
30976,Radoslaw Sobolewski,1199,67.4583333333333
30977,Dariusz Dudka,1352,67.0909090909091
30978,Pawel Brozek,2006,68.1481481481482
30981,Lionel Messi,2084,92.1923076923077
30983,Dusan Basta,2051,75.6
30986,Johan Djourou,1472,74.9655172413793
30987,Marcell Jansen,1769,76.5
30988,Kenwyne Jones,1989,73.5714285714286
30989,Julio Cesar,1023,83.3913043478261
30990,Justo Villar,581,74.2222222222222
30991,Rodrigo Palacio,3558,80.953488372093
30992,Oscar Ustari,575,73.6666666666667
30994,Hedwiges Maduro,1654,74.48
30995,Fred,2442,80.0
30996,Cicinho,1443,74.0476190476191
31010,Omar Bravo,2307,70.8709677419355
31011,Jawhar Mnari,604,69.125
31012,Abdulkader Keita,672,80.0
31013,Theo Walcott,2268,80.5454545454546
31014,Romaric,2009,74.7692307692308
31018,Haminu Dramani,519,68.25
31019,Seweryn Gancarczyk,1186,64.1363636363636
31020,Guillermo Franco,496,75.0
31031,Flavio,128,67.0
31037,Jacques Alaixys Romao,1282,71.6086956521739
31045,Andres Guardado,2436,79.1764705882353
31047,Guillermo Ochoa,503,78.5882352941177
31052,Eddie Johnson,2110,70.969696969697
31070,Segundo Castillo,1331,68.6818181818182
31073,Cristian Benitez,1088,76.2941176470588
31085,Won-Hee Cho,638,63.5384615384615
31088,Do-Heon Kim,1707,71.3333333333333
31092,Chu-Young Park,3025,69.2105263157895
31097,Luka Modric,1902,83.125
31100,Yassine Chikhaoui,1240,72.15
31103,Paulo da Silva,1729,73.84
31104,Cristian Riveros,707,73.4
31160,Jim Larsen,915,69.4814814814815
31187,Tomas Galasek,308,77.5
31191,Aleksei Kangaskolkka,228,61.75
31199,Stefan Kiessling,2037,79.4444444444444
31205,Nicky Hofs,780,68.0
31207,Marino Defendi,1734,64.7931034482759
31214,Matteo Ferrari,1210,71.0454545454545
31226,Geert De Vlieger,448,66.5714285714286
31235,Diego,2577,82.2727272727273
31241,Henrik Dalsgaard,971,63.05
31244,Cicero,2177,75.0645161290323
31255,Akpo Sodje,1052,62.4705882352941
31257,Madjid Bougherra,440,74.625
31288,Fabio Liverani,495,78.0
31290,Sascha Riether,1655,74.2142857142857
31291,Gael Clichy,1616,80.3030303030303
31292,Yoan Gouffran,1593,73.9545454545455
31293,Steve Mandanda,457,81.7777777777778
31294,Niki Zimling,2137,71.78125
31296,Ramon Zomer,1196,67.7894736842105
31298,Bruno Amaro,1352,67.85
31299,Daniel Fernandes,438,69.5833333333333
31300,Rolando,1833,75.9736842105263
31302,Pedro Ribeiro,357,65.0
31303,Nelson,1069,71.1818181818182
31304,Alessandro Rosina,2305,74.3636363636364
31306,Branislav Ivanovic,1858,80.1612903225806
31307,Dejan Milovanovic,201,65.0
31308,Djordje Rakic,572,63.4
31310,"Ivan Todorovic,25",400,66.6666666666667
31312,Milan Stepanov,438,73.5714285714286
31314,Milos Krasic,1340,75.0
31316,Nemanja Rnic,495,64.1
31317,Nenad Milijas,462,73.3333333333333
31318,Stefan Babovic,682,68.6363636363636
31319,Milos Pavlovic,245,64.75
31325,Sergei Pylypchuk,932,66.4375
31427,Hakan Yakin,466,73.0
31432,Joe Hart,1805,81.4594594594595
31435,Tomas Rosicky,2966,80.4358974358974
31436,Dennis Wyness,273,64.0
31437,Ugo Ukah,336,62.5714285714286
31451,David Sommeil,236,70.25
31453,Sekou Baradji,603,59.9230769230769
31454,Trent McClenahan,470,60.0
31465,Tim Howard,1021,80.875
31470,Andrea Guatelli,355,60.5
31479,Maurice Ross,228,64.25
31490,Gustavo Franchin Schiavolin,578,69.3
31498,Cleber Santana,1144,72.8235294117647
31499,Nicola Mingazzini,406,61.7142857142857
31568,Soeren Rieks,1762,66.8571428571429
31614,Maicosuel,1780,73.6153846153846
31627,Pontus Wernbloom,1262,73.4
31643,David Elm,1099,63.7894736842105
31672,Alexander Farnerud,2197,72.4571428571429
31684,Abdeslam Ouaddou,344,76.6
31701,Mikael Lustig,912,72.0416666666667
31718,Nelson Haedo Valdez,1709,75.5833333333333
31725,Mario Alberto Santana,2013,75.1379310344828
31728,Karl Svensson,350,65.7142857142857
31731,Gianni Zuiverloon,1615,67.6956521739131
31739,Cristiano Zanetti,530,76.4285714285714
31785,Emil Johansson,1194,65.1904761904762
31810,Antti Okkonen,116,60.0
31906,Salomon Kalou,2908,78.3421052631579
31907,Andrew Johnson,1622,75.2
31909,Denes Rosa,156,58.0
31915,Theo Robinson,2084,62.969696969697
31916,Adam Rooney,1981,64.8076923076923
31921,Gareth Bale,2300,84.0967741935484
31936,Rob Friend,1658,68.7692307692308
31938,Marco Cassetti,1458,71.08
31953,Cameron Jerome,2270,73.7272727272727
31963,Kevin McNaughton,1325,69.4615384615385
31984,James Wesolowski,1011,62.0588235294118
31989,Jermaine Beckford,1922,70.0
31993,Darryl Duffy,864,60.8571428571429
31996,Andriy Shevchenko,414,81.2
32034,Bruno Vale,240,69.2
32039,Paulo Santos,245,70.0
32043,Jose Gomes de Moraes Edmilson,642,75.6666666666667
32048,Mineiro,431,76.1666666666667
32084,Jamie Mackie,1612,68.04
32087,Dean Moxey,845,64.05
32088,Daniel Seaborne,723,61.4230769230769
32118,Lukas Podolski,3135,79.6578947368421
32148,Michael Kightly,1418,71.9166666666667
32200,Steven Smith,1007,63.7
32304,George Boyd,2538,69.2432432432432
32318,Kelvin Wilson,626,68.2105263157895
32323,David McNamee,298,62.6
32343,Markus Neumayr,852,61.375
32345,John Obi Mikel,1336,79.5
32410,Michael Hart,462,68.0
32411,Russell Anderson,948,67.0
32412,Scott Severin,650,69.2222222222222
32413,Barry Nicholson,1345,64.75
32414,Steve Lovell,411,65.1666666666667
32415,Chris Clark,651,62.5454545454546
32418,Jamie Langfield,445,64.4117647058823
32419,Andrew Considine,866,63.0
32421,Christopher Maguire,2972,65.4090909090909
32427,Darren Mackie,468,65.0
32430,Richard Foster,689,62.55
32436,Zander Diamond,966,65.1666666666667
32441,Gareth McAuley,1118,70.9130434782609
32446,David Marshall,769,72.6153846153846
32447,Michael McGlinchey,1727,65.2666666666667
32448,Aiden McGeady,2174,78.7241379310345
32449,Darren O'Dea,795,67.4761904761905
32450,Simon Ferry,902,60.7916666666667
32453,Mark Kerr,629,62.7272727272727
32455,Barry Robson,2542,67.4242424242424
32456,Stuart Duff,276,62.8
32457,Lee Mair,453,62.6666666666667
32458,Garry Kenneth,608,63.1111111111111
32465,David Goodwillie,2093,68.3793103448276
32474,Chris Innes,234,61.8
32484,David McCracken,369,62.0
32485,Jim Paterson,720,59.4166666666667
32496,Allan McGregor,623,74.7619047619048
32503,Gary Mason,343,61.2857142857143
32504,Jorge Ribeiro,611,69.4
32546,"Pedro da Silva Moutinho,28",268,62.0
32547,Alan Gow,1321,64.4545454545455
32553,Darren Barr,961,64.4117647058823
32555,Steven Thomson,446,61.75
32556,Mark Twaddle,184,57.0
32559,Liam Craig,1132,66.875
32561,Brian Allison,262,57.2
32562,Craig Gordon,550,76.0952380952381
32563,Robbie Neilson,470,65.875
32566,Camel Meriem,694,73.2222222222222
32567,Paul Hartley,471,74.0
32569,Patrice Evra,2063,81.4411764705882
32570,Roman Bednar,774,70.0909090909091
32571,Franck Jurietti,462,75.5
32572,Ludovic Giuly,844,77.2727272727273
32573,Olivier Dacourt,208,74.0
32574,Jonathan Zebina,1097,73.5789473684211
32575,Rio Mavuba,949,79.2
32576,Saulius Mikoliunas,204,65.75
32577,Bernard Mendy,960,67.3125
32578,Jerome Rothen,848,75.4545454545455
32579,Anthony Reveillere,1239,77.7894736842105
32580,Deividas Cesnauskis,171,65.0
32581,Christophe Berra,932,71.2068965517241
32583,Lee Wallace,830,69.2
32584,Jamie MacDonald,325,64.85
32587,Ibrahim Tall,264,63.375
32589,Jose Goncalves,1761,67.4594594594595
32591,Bruno Aguiar,189,65.3333333333333
32593,Andrew Driver,1735,67.8888888888889
32596,Benjamin Huggel,534,68.5
32597,Reto Ziegler,1934,72.0666666666667
32609,Steven Pressley,280,73.75
32616,Steven Whittaker,1884,71.64
32617,Michael Stewart,328,68.0
32618,Kevin Thomson,1382,67.0
32620,Sam Morrow,447,56.6666666666667
32621,Guillaume Beuzelin,201,68.6666666666667
32622,Chris Hogg,404,64.9090909090909
32624,Ivan Sproule,845,64.6428571428571
32627,Steven Fletcher,1389,75.3333333333333
32630,Lewis Stevenson,609,61.3846153846154
32633,Zbigniew Malkowski,536,59.6875
32636,Sean Lynch,239,50.4
32637,Abdessalam Benjelloun,301,63.3333333333333
32653,Hans-Joerg Butt,645,77.6
32656,Antonio Lopez,930,71.9333333333333
32657,Victor Valdes,929,83.6363636363636
32658,Mark Brown,481,63.1176470588235
32659,Ross Tokely,204,62.125
32661,Darren Dods,246,66.0
32664,Roy McBain,164,61.5
32665,Barry Wilson,246,62.5
32669,Russell Duncan,168,62.3333333333333
32670,Grant Munro,281,63.0
32673,Richard Hastings,220,62.5
32674,Craig Dargo,363,66.3333333333333
32675,Cata Diaz,2141,77.65625
32678,German Dario Lux,382,73.0
32679,Michael Fraser,243,59.0
32681,Ian Black,1138,63.3181818181818
32690,Stein Huysegems,1163,64.6111111111111
32693,Alan Combe,235,62.0
32694,James Fowler,364,63.0833333333333
32696,Garry Hay,377,61.9166666666667
32697,David Lilley,177,65.3333333333333
32700,Simon Ford,299,63.25
32703,Danny Invincibile,238,64.6666666666667
32705,Steven Naismith,2313,74.8064516129032
32706,Colin Nish,818,65.6428571428571
32711,Jamie Hamill,1494,63.8181818181818
32713,Cameron Bell,650,61.4117647058824
32714,Jamie Adams,350,53.8
32717,Ryan O'Leary,150,59.5
32725,David Mackay,460,64.4090909090909
32728,Robert Snodgrass,2061,72.6206896551724
32730,Martin Scott,412,62.0
32732,James McPake,1105,62.95
32734,Graham Dorrans,2210,71.0322580645161
32745,Ivica Banovic,1159,69.5882352941177
32746,Morgan De Sanctis,906,79.6923076923077
32747,Fabrizio Miccoli,1045,81.2307692307692
32748,Antonio Cassano,3122,82.1891891891892
32749,Marco Di Vaio,2558,77.9117647058824
32750,Mauro Esposito,447,75.1666666666667
32751,Massimo Ambrosini,1374,78.4
32752,Giuseppe Favalli,384,75.4
32755,Milivoje Vitakic,350,67.2
32760,Milos Maric,2204,68.2727272727273
32761,Ruben Baraja,364,79.6
32762,Vicente,1298,76.4117647058824
32763,"Alberto Luque,21",511,74.0
32764,Raul Tamudo,1406,72.9047619047619
32765,Jose Maria Guti,648,82.5
32766,Ivan de la Pena,600,79.5
32769,Paolo Cannavaro,1593,75.9655172413793
32776,Issam Jemaa,528,68.375
32786,Robert Jones,679,66.0
32788,Joshua Kennedy,1036,68.25
32824,Martyn Corrigan,177,60.0
32825,Brian Kerr,284,66.0
32826,Scott McDonald,2024,70.5555555555556
32827,Richie Foran,1206,65.1
32829,David Clarkson,2405,62.2571428571429
32830,Steven McGarry,789,62.0
32831,Kevin McBride,478,60.4444444444444
32833,Paul Quinn,746,64.4210526315789
32836,Marc Fitzpatrick,347,63.0
32844,Mark Reynolds,595,67.4230769230769
32845,Alan Martin,406,57.25
32863,Thomas Buffel,2122,71.8
32865,Nacho Novo,1098,68.125
32866,Gavin Rae,590,65.6363636363636
32867,Kris Boyd,2194,71.7037037037037
32868,Julien Rodriguez,470,71.8571428571429
32870,Alan Hutton,1673,72.90625
32871,Ian Murray,603,69.0
32880,Steven McDougall,134,59.0
32891,Danny Grainger,512,64.6
32906,Neil McGregor,129,59.3333333333333
32907,Craig Bryson,1644,69.4814814814815
32917,Mark McLaughlin,238,62.8333333333333
32920,Rasmus Bengtsson,950,68.0
32924,Alex Neil,362,62.8571428571429
32931,Paul Burns,108,57.0
32932,Willie Gibson,158,61.0
32937,Christian Poulsen,1411,75.0740740740741
32942,Don Cowie,1412,68.0769230769231
32951,Willie Dyer,115,57.4
32952,Kevin Rutkiewicz,216,61.3333333333333
32955,Martin Hardie,306,64.0
32956,Simon Mensing,362,65.5
32957,Kevin Moon,269,61.1428571428572
32960,Peter MacDonald,300,61.0
32961,Steven Milne,540,63.0
32964,Kirk Broadfoot,996,66.4
32968,John Potter,1349,66.8947368421053
32969,David van Zanten,628,61.9411764705882
32971,Mark Corcoran,150,62.6666666666667
32973,Simon Lappin,1269,63.375
32975,Hugh Murray,451,62.875
32978,Billy Mehmet,507,61.75
32990,Nicolas Ardouin,129,62.0
32995,Enrique de Lucas,981,71.9333333333333
32999,Mehdi Lacen,1277,72.5909090909091
33000,Arthuro,435,67.8571428571429
33018,Daniel Aranzubia,621,76.625
33021,Ander Murillo,455,68.125
33022,Luis Prieto,407,71.2857142857143
33024,Carlos Gurpegi,1227,74.9166666666667
33025,Andoni Iraola,1936,77.7666666666667
33027,Ustaritz,875,68.6111111111111
33028,Aritz Aduriz,1823,79.16
33030,Fernando Llorente,2807,80.6190476190476
33039,Berry Powel,1249,65.9411764705882
33045,Stephen Kelly,1232,68.4444444444444
33048,Darren Pratley,1307,67.1379310344828
33049,Lee Bowyer,502,74.6
33060,Enoch Showunmi,985,60.7058823529412
33065,Karim Guede,1752,66.4827586206897
33074,Eidur Gudjohnsen,2220,72.5
33076,Zak Whitbread,985,66.6666666666667
33080,Umut Bulut,3297,73.6170212765957
33082,Mario Cvitanovic,213,63.3333333333333
33085,Daniel van Buyten,978,79.2352941176471
33086,Joleon Lescott,1489,79.4285714285714
33098,Peter Kovacs,1585,66.6296296296296
33100,Chaouki Ben Saada,1029,67.5625
33101,Jose Paolo Guerrero,1776,77.44
33107,Nicolas Marin,474,64.5
33108,Stephane Noro,406,68.3333333333333
33109,Laurent Pionnier,791,68.88
33114,Fatih Atik,1484,62.96
33116,Stephane Darbion,900,64.4666666666667
33117,Nicolas Godemeche,1065,66.0
33118,Thierry Gathuessi,248,63.0
33122,Sylvain Marchal,843,69.8823529411765
33128,Didier Digard,1344,72.7368421052632
33129,Olivier Blondel,246,64.4545454545455
33138,Stephen Ward,1471,68.48
33272,Peter Jehle,615,63.3076923076923
33285,Daniel Ziebig,565,64.8
33312,Jonathan Spector,1538,68.448275862069
33316,Michael Chopra,1266,71.2941176470588
33330,Danny Wintjens,232,63.125
33331,Julian Jenner,792,66.5833333333333
33335,David Mendes,1068,70.0
33336,Mimoun Azaouagh,898,72.5384615384615
33337,Fabio Simplicio,687,76.8888888888889
33338,Dennis Aogo,2224,74.7948717948718
33339,Gerhard Tremmel,919,72.6956521739131
33342,Dennis Kruppke,1295,68.8947368421053
33344,Romain Poyet,851,68.5
33348,Roda Antar,190,70.6666666666667
33408,Elliott L. Ward,1433,67.4545454545455
33413,Marco Pisano,769,69.3076923076923
33414,Pietro Accardi,883,70.2666666666667
33418,Djibril Cisse,1637,78.5714285714286
33420,Yohann Poulard,476,68.3
33421,Jimmy Kebe,1319,67.6666666666667
33422,Guillermo Rodriguez,887,73.2631578947368
33424,Matt Moussilou,544,64.8888888888889
33431,Romain Salin,488,65.7727272727273
33433,Toifilou Maoulida,1099,69.7647058823529
33435,Jerko Leko,380,70.8333333333333
33436,Nourdin Boukhari,686,68.4
33439,Vladimir Stojkovic,176,75.75
33440,Yoann Bigne,501,65.125
33444,Florian Jarjat,645,63.7333333333333
33446,Sebastien Roudet,1353,70.2105263157895
33448,Rudy Haddad,634,66.0
33451,Alaeddine Yahia,1094,69.2857142857143
33452,"Yohan Lachor,29",211,64.3333333333333
33464,Karim Ziani,494,75.2857142857143
33468,Stephane Sessegnon,1545,77.8095238095238
33473,Tom Starke,743,73.6363636363636
33488,Philipp Haastrup,176,65.0
33544,Mourad Meghni,509,73.625
33546,Ronan Le Crom,140,69.5714285714286
33550,Romuald Peiser,564,70.1111111111111
33553,Gary McDonald,650,60.2
33578,Morten Nordstrand,1771,68.92
33579,Oscar Wendt,1476,72.8260869565217
33582,Jiri Jarosik,735,70.0
33586,Alvaro Rubio,1505,72.48
33588,Haris Medunjanin,789,72.6363636363636
33595,"Mario Cantaluppi,25",229,66.6666666666667
33599,Daniel Moreira,354,74.0
33605,Francisco Javier Martos,702,65.8333333333333
33607,Ruben,895,70.6
33609,Paco Pena,985,67.65
33611,Diego Camacho,339,70.8333333333333
33615,Ian Harte,1620,66.6190476190476
33617,Lionel Letizi,220,70.75
33619,Laurent Courtois,1088,64.6111111111111
33620,Jelle van Damme,1679,72.9230769230769
33622,Sherjill MacDonald,1141,67.1111111111111
33625,Goran Lovre,580,68.7777777777778
33630,Ivan Cuellar,712,70.85
33632,Maxi Rodriguez,2278,77.96875
33633,Martin Petrov,916,77.1666666666667
33634,Juan Valera,1165,73.6315789473684
33635,Gabi,1894,77.9583333333333
33636,Luis Perea,1263,75.7619047619048
33637,Peter Luccin,930,68.6923076923077
33639,Samuel Eto'o,2322,83.7777777777778
33640,Maxi Lopez,2501,75.0606060606061
33641,Santiago Ezquerro,219,72.6666666666667
33644,Antonio Doblas,356,70.6
33650,Vincent Pericard,316,64.4
33655,Arturo Arzu,629,68.1111111111111
33657,Bjoern Vleminckx,881,67.8461538461538
33660,Olivier Fontenette,108,58.0
33662,Tim Smolders,1510,68.1428571428571
